COD_ID;DIST;PAC_1;PAC_2;PAC_3;FAS_CON_P;FAS_CON_S;FAS_CON_T;SIT_ATIV;TIP_UNID;POS;ATRB_PER;TEN_LIN_SE;CAP_ELO;CAP_CHA;TAP;CONF;POSTO;POT_NOM;PER_FER;PER_TOT;DAT_CON;CTMT;UNI_TR_S;SUB;CONJ;MUN;BANC;TIP_TRAFO;MRT;DESCR;ARE_LOC;geometry;eu_dis_trs;dist_mar;main_r_dist;n_close_con;is_urb;closest_trd_i;closest_trd_dist;NODE;ENDNODE;g_degree;g_avg_ndeg;g_pagerank;dist_to_trs
7_1071000;46;600531;ET7_1071000;ET7_1071000;AB;AN;BN;AT;38;PD;1;0.23;05H;1;1.0;RA;PT;5.0;50.0;160.0;30/09/2010;1_SEITI_1;1_SEITI_1;SEITI;15601;2803005;0;MT;0; ;NU;POINT (626934.1439627397 8760341.50607143);-1;58985.17960321004;4052.92501671889;1;False;63;460.9167172752228;60053;48689;1;3.0;6.0924359863638305e-06;20591.029999999995
8_2080003;46;6814601;ET8_2080003;0;ABC;ABCN;0;AT;38;O;1;0.22;05H;1;1.0;RA;PT;15.0;100.0;440.0;04/12/2018;3_SECON_1;1_SECON_1;SECON;12730;2802809;0;T;0; ;NU;POINT (669938.8399734301 8733538.606127096);-1;8641.892982861966;288.77209821480017;0;False;6821;260.28370233433606;681460;71128;1;3.0;5.8820033678180685e-06;7819.379999999999
7_1071004;46;601221;ET7_1071004;ET7_1071004;AB;AN;BN;AT;38;PD;1;0.23;1H;1;1.0;RA;PT;15.0;85.0;355.0;30/09/2010;1_SEITI_1;1_SEITI_1;SEITI;15601;2803005;0;MT;0; ;NU;POINT (624855.3320017414 8762536.492042165);-1;61947.72530935349;3779.1998061738964;0;False;5319;303.46022473584037;60122;48689;1;2.0;7.284332050909795e-06;18893.040000000008
7_1071005;46;601331;ET7_1071005;ET7_1071005;AB;AN;BN;AT;38;PD;1;0.23;05H;1;1.0;RA;PT;5.0;50.0;160.0;30/09/2010;1_SEITI_1;1_SEITI_1;SEITI;15601;2803005;0;MT;0; ;NU;POINT (624543.8429792381 8763737.919047002);-1;62901.943694064576;4428.309891604088;1;False;5835;444.6524134324856;60133;48689;1;3.0;6.0924359863638305e-06;20004.52
7_1071006;46;600331;ET7_1071006;0;ABC;ABCN;0;AT;38;PD;1;0.22;05H;1;1.0;RA;PT;15.0;100.0;440.0;30/09/2010;1_SEITI_1;1_SEITI_1;SEITI;15601;2803005;0;T;0; ;NU;POINT (621613.4820277743 8756763.910111303);-1;61605.176700683216;2134.3163472568112;129;True;7402;73.60303651551648;60033;48689;1;2.0;7.175068960511034e-06;13346.830000000002
7_1111006;46;604081;ET7_1111006;ET7_1111006;AB;AN;BN;AT;38;PD;1;0.23;05H;1;1.0;RA;PT;5.0;50.0;160.0;30/09/2010;1_SEITI_1;1_SEITI_1;SEITI;15601;2803005;0;MT;0; ;NU;POINT (622097.2510405452 8759589.917086177);-1;62620.51027738483;250.7741458446383;2;False;9080;309.23593207955713;60408;48689;1;3.0;5.886050148943949e-06;15606.960000000006
7_1071010;46;594531;ET7_1071010;ET7_1071010;AB;AN;BN;AT;38;PD;1;0.23;05H;1;1.0;RA;PT;5.0;50.0;160.0;30/09/2010;1_SEITI_1;1_SEITI_1;SEITI;15601;2803005;0;MT;0; ;NU;POINT (628280.2489954685 8752188.28609032);-1;53558.29940804668;1654.5588203011316;1;False;5636;231.08050679860463;59453;48689;1;3.0;5.886050148943949e-06;6338.17
8_1080612;46;6814661;ET8_1080612;ET8_1080612;AB;AN;BN;AT;38;PD;1;0.23;05H;1;1.0;RA;PT;5.0;50.0;160.0;02/08/2018;2_SECON_1;1_SECON_1;SECON;12730;2802809;0;MT;0; ;NU;POINT (655290.1660393621 8723325.93510334);-1;16419.381382205094;672.4510108086561;1;False;4894;463.21997820526303;681466;68430;1;2.0;7.284332050909795e-06;15638.210000000003
11_1110658;46;395242;ET11_1110658;ET11_1110658;AB;AN;BN;AT;38;PD;1;0.23;05H;1;1.0;RA;PT;5.0;50.0;160.0;07/03/2017;3_SESAQ_1;1_SESAQ_1;SESAQ;12737;2807402;0;MT;0; ;NU;POINT (622644.1990375933 8770498.904061681);-1;68404.15037614162;30.84534813199398;3;False;3286;41.62033460549617;39524;47972;1;3.0;6.0924359863638305e-06;2184.42
5_1050202;46;1201541;ET5_1050202;ET5_1050202;AB;AN;BN;AT;38;PD;1;0.23;05H;1;1.0;RA;PT;10.0;60.0;260.0;23/09/2010;3_SECON_1;1_SECON_1;SECON;12730;2802106;0;MT;0; ;NU;POINT (682457.6640387417 8738603.639081677);-1;1887.0223055244558;3947.199132384499;6;False;519;146.19125978298234;120154;71128;2;2.0;1.2098335269066976e-05;22631.549999999985
5_1050204;46;26931;ET5_1050204;0;ABC;ABCN;0;AT;38;PD;1;0.22;1H;1;1.0;RA;PT;30.0;170.0;740.0;23/09/2010;2_SEEST_1;1_SEEST_1;SEEST;15602;2802106;0;T;0; ;UB;POINT (671410.0470076025 8756523.093035247);-1;18200.653507832027;332.2709747792085;79;True;75;160.7551260645244;2693;2918;2;2.0;1.2098335269066976e-05;3663.719999999997
5_1050205;46;27071;ET5_1050205;0;ABC;ABCN;0;AT;38;PD;1;0.22;2H;1;1.0;RA;PT;45.0;220.0;1000.0;23/09/2010;2_SEEST_1;1_SEEST_1;SEEST;15602;2802106;0;T;0; ;UB;POINT (671565.3610423249 8756481.62303194);-1;18047.077971347884;489.0781208679949;173;True;76;58.47732535819231;2707;2918;1;2.0;7.284332050909795e-06;3965.309999999997
5_1050206;46;27051;ET5_1050206;0;ABC;ABCN;0;AT;38;PD;1;0.22;1H;1;1.0;RA;PT;30.0;170.0;740.0;23/09/2010;2_SEEST_1;1_SEEST_1;SEEST;15602;2802106;0;T;0; ;UB;POINT (671581.2549588919 8756425.347095722);-1;18003.67401817668;529.2906469008794;151;True;75;58.47732535819231;2705;2918;1;2.0;7.284332050909795e-06;3971.879999999997
5_1050208;46;25731;ET5_1050208;0;ABC;ABCN;0;AT;38;PD;1;0.22;2H;1;1.0;RA;PT;45.0;220.0;1000.0;23/09/2010;2_SEEST_1;1_SEEST_1;SEEST;15602;2802106;0;T;0; ;UB;POINT (672037.2640270635 8757336.191057922);-1;18129.57563193369;508.883782139582;143;True;1994;106.68855354071522;2573;2918;2;2.0;1.1788756512937153e-05;4525.119999999997
5_1050210;46;49161;ET5_1050210;0;ABC;ABCN;0;AT;38;PD;1;0.22;05H;1;1.0;RA;PT;15.0;100.0;440.0;23/09/2010;3_SECON_1;1_SECON_1;SECON;12730;2802106;0;T;0; ;NU;POINT (682324.3800199705 8740760.309106313);-1;2619.4123521314796;4898.997076492275;32;False;9344;16.115060285167935;4916;71128;2;2.0;1.1788756512937153e-05;22901.409999999985
5_1050211;46;56311;ET5_1050211;0;ABC;ABCN;0;AT;38;PD;1;0.22;1H;1;1.0;RA;PT;30.0;170.0;740.0;23/09/2010;2_SEEST_1;1_SEEST_1;SEEST;15602;2802106;0;T;0; ;NU;POINT (687339.2969945881 8751946.512049608);-1;2754.1359940047573;16358.044540682053;10;False;7837;61.97058509978218;5631;2918;1;4.0;5.528356355457156e-06;28934.249999999993
5_1050212;46;30961;ET5_1050212;0;ABC;ABCN;0;AT;38;PD;1;0.22;2H;1;1.0;RA;PT;45.0;220.0;1000.0;23/09/2010;3_SEEST_1;1_SEEST_1;SEEST;15602;2802106;0;T;0; ;UB;POINT (670878.0679902685 8753974.238055188);-1;17470.002189407493;834.7161342709693;155;True;1250;104.66898699020206;3096;7640;1;3.0;5.886050148943948e-06;988.0300000000001
5_1050219;46;48501;ET5_1050219;0;ABC;ABCN;0;AT;38;PD;1;0.22;05H;1;1.0;RA;PT;15.0;100.0;440.0;23/09/2010;3_SECON_1;1_SECON_1;SECON;12730;2802106;0;T;0; ;NU;POINT (680606.6660178739 8739199.205126295);-1;3830.7538060025468;2578.07674553379;26;False;9023;140.1428020110501;4850;71128;2;2.0;1.1788756512937153e-05;20387.01999999999
5_1050220;46;48201;ET5_1050220;0;ABC;ABCN;0;AT;38;PD;1;0.22;2H;1;1.0;RA;PT;45.0;220.0;1000.0;23/09/2010;3_SECON_1;1_SECON_1;SECON;12730;2802106;0;T;0; ;NU;POINT (680095.3330389946 8738393.664058706);-1;4095.825091856508;1684.1507239642447;50;False;899;106.93955130022609;4820;71128;2;2.0;1.2098335269066976e-05;19390.079999999994
5_1050221;46;44891;ET5_1050221;0;ABC;ABCN;0;AT;38;PD;1;0.22;2H;1;1.0;RA;PT;45.0;220.0;1000.0;23/09/2010;3_SECON_1;1_SECON_1;SECON;12730;2802106;0;T;0; ;NU;POINT (679313.1140086625 8737493.675120633);-1;4443.544979803069;645.2062630916923;32;False;180;142.90321052596212;4489;71128;1;2.0;7.284332050909795e-06;18250.609999999997
5_1050229;46;44021;ET5_1050229;0;ABC;ABCN;0;AT;38;PD;1;0.22;1H;1;1.0;RA;PT;30.0;170.0;740.0;23/09/2010;3_SECON_1;1_SECON_1;SECON;12730;2802106;0;T;0; ;NU;POINT (683655.8170443641 8738293.013113756);-1;649.830646666583;5050.549821106582;15;False;1576;103.29707930954389;4402;71128;2;2.0;1.1788756512937153e-05;23908.919999999987
5_1050233;46;55021;ET5_1050233;0;ABC;ABCN;0;AT;38;PD;1;0.22;05H;1;1.0;RA;PT;15.0;100.0;440.0;23/09/2010;2_SEEST_1;1_SEEST_1;SEEST;15602;2802106;0;T;0; ;NU;POINT (685851.8649761095 8749724.117110027);-1;2544.9252012996485;14178.91192331075;14;False;9963;113.4046620139895;5502;2918;2;2.0;1.1788756512937153e-05;30873.189999999962
5_1050234;46;43801;ET5_1050234;0;ABC;ABCN;0;AT;38;PD;1;0.22;2H;1;1.0;RA;PT;45.0;220.0;1000.0;23/09/2010;3_SECON_1;1_SECON_1;SECON;12730;2802106;0;T;0; ;NU;POINT (683753.468038437 8738594.917112622);-1;640.7077053676641;5202.095423299461;7;False;5040;156.49602058627354;4380;71128;2;2.0;1.1633967134872242e-05;24226.369999999988
5_1050236;46;27151;ET5_1050236;0;ABC;ABCN;0;AT;38;PD;1;0.22;1H;1;1.0;RA;PT;30.0;170.0;740.0;23/09/2010;2_SEEST_1;1_SEEST_1;SEEST;15602;2802106;0;T;0; ;UB;POINT (670927.3950095436 8755322.32208466);-1;18017.337531913763;463.4486988715593;144;True;5322;44.44584052528469;2715;2918;1;3.0;5.898190492321589e-06;1886.63
5_1050238;46;29341;ET5_1050238;0;ABC;ABCN;0;AT;38;PD;1;0.22;05H;1;1.0;RA;PT;15.0;100.0;440.0;31/10/2013;2_SEEST_1;1_SEEST_1;SEEST;15602;2802106;0;T;0; ;UB;POINT (672915.4059618365 8756943.515105873);-1;17186.979154710174;1469.1915245138255;50;False;1843;200.7733919639147;2934;2918;1;2.0;7.284332050909795e-06;4967.65
5_1050242;46;26671;ET5_1050242;0;ABC;ABCN;0;AT;38;PD;1;0.22;3H;1;1.0;RA;PT;75.0;330.0;1470.0;23/09/2010;2_SEEST_1;1_SEEST_1;SEEST;15602;2802106;0;T;0; ;UB;POINT (671335.8379578053 8756988.092040287);-1;18513.78663207863;47.736489616159744;95;True;771;67.43086451566677;2667;2918;2;2.0;1.2098335269066976e-05;3461.709999999998
5_1050243;46;28391;ET5_1050243;0;ABC;ABCN;0;AT;38;PD;1;0.22;2H;1;1.0;RA;PT;45.0;220.0;1000.0;23/09/2010;3_SEEST_1;1_SEEST_1;SEEST;15602;2802106;0;T;0; ;UB;POINT (670661.4060072983 8753825.083072759);-1;17608.59352154377;649.1469133611783;101;True;1719;84.4793726539073;2839;7640;1;2.0;6.9747532947799715e-06;1187.96
5_1050245;46;45081;ET5_1050245;0;ABC;ABCN;0;AT;38;PD;1;0.22;3H;1;1.0;RA;PT;75.0;330.0;1470.0;23/09/2010;3_SEEST_1;1_SEEST_1;SEEST;15602;2802106;0;T;0; ;UB;POINT (687280.4349753953 8748003.068051666);-1;357.30105087673354;13582.80983384299;43;False;7756;132.76398861948533;4508;7640;2;2.0;1.2098335269066976e-05;32614.37999999997
2_1020493;46;1030721;ET2_1020493;ET2_1020493;AB;AN;BN;AT;38;PD;1;0.23;05H;1;1.0;RA;PT;10.0;60.0;260.0;20/12/2010;2_SESAQ_1;1_SESAQ_1;SESAQ;12737;2800670;0;MT;0; ;NU;POINT (641560.2700038308 8764558.623095773);-1;48610.17369042166;8886.570206298977;1;False;5070;295.3906833911146;103072;44304;1;2.0;7.284332050909795e-06;30625.90999999999
5_1050252;46;28041;ET5_1050252;0;ABC;ABCN;0;AT;38;PD;1;0.22;1H;1;1.0;RA;PT;30.0;170.0;740.0;23/09/2010;3_SEEST_1;1_SEEST_1;SEEST;15602;2802106;0;T;0; ;UB;POINT (671004.5820318351 8753384.920099109);-1;17121.425632357958;1130.4983022217061;169;True;9950;43.54049498699533;2804;7640;1;2.0;7.79422647277068e-06;1910.6400000000006
1_1010070;46;518691;ET1_1010070;0;ABC;ABCN;0;AT;38;PD;1;0.22;1H;1;1.0;RA;PT;30.0;170.0;740.0;30/09/2010;3_SEAUA_1;2_SEAUA_1;SEAUA;15600;2800407;0;T;0; ;NU;POINT (646920.2570164781 8751013.745121624);-1;37435.67450108633;6784.173730840158;1;False;9440;256.1911242423911;51869;118080;2;2.5;1.0912509376209831e-05;6071.719999999997
5_1050254;46;43261;ET5_1050254;0;ABC;ABCN;0;AT;38;PD;1;0.22;1H;1;1.0;RA;PT;30.0;170.0;740.0;23/09/2010;3_SECON_1;1_SECON_1;SECON;12730;2802106;0;T;0; ;NU;POINT (683146.7170250594 8737976.49112964);-1;1049.815379276315;4504.070990692955;3;False;1595;81.8935963609492;4326;71128;2;2.5;1.1531666888469478e-05;23797.70999999999
5_1050255;46;43691;ET5_1050255;0;ABC;ABCN;0;AT;38;PD;1;0.22;2H;1;1.0;RA;PT;45.0;220.0;1000.0;23/09/2010;3_SECON_1;1_SECON_1;SECON;12730;2802106;0;T;0; ;NU;POINT (683883.0650350675 8739002.773061855);-1;630.6141619784369;5427.369308497747;13;False;520;226.43392922308468;4369;71128;2;2.0;1.2098335269066976e-05;24654.609999999986
11_1111493;46;393461;ET11_1111493;ET11_1111493;AB;AN;BN;AT;38;PD;1;0.23;1H;1;1.0;RA;PT;15.0;85.0;355.0;29/09/2010;1_SESAQ_1;1_SESAQ_1;SESAQ;12737;2807402;0;MT;0; ;NU;POINT (607487.1140396148 8774060.417105349);-1;82783.77914460463;9404.710977568206;1;False;10375;282.3695982650314;39346;39536;1;3.0;6.0924359863638305e-06;28547.60999999999
8_1080582;46;6808181;ET8_1080582;0;ABC;ABCN;0;AT;38;PD;1;0.22;05H;1;1.0;RA;PT;15.0;100.0;440.0;25/07/2018;3_SECON_1;1_SECON_1;SECON;12730;2802809;0;T;0; ;NU;POINT (666927.8810151459 8730483.977044728);-1;9254.72451583334;154.41798544558128;2;False;5010;280.5027268727331;680818;71128;1;2.0;6.9747532947799715e-06;2891.5
14_1140553;46;220411;ET14_1140553;ET14_1140553;AB;AN;BN;AT;38;PD;1;0.38;05H;1;1.0;RA;PT;15.0;100.0;440.0;24/09/2010;2_SETMG_1;2_SETMG_1;SETMG;12743;2927002;0;MT;0; ;NU;POINT (628737.329953769 8714564.309056873);-1;36177.12581544341;7037.306594048444;3;False;8812;512.9463758903274;22041;19980;2;2.0;1.2098335269066976e-05;50668.719999999965
5_1050538;46;38541;ET5_1050538;0;ABC;ABCN;0;AT;38;PD;1;0.22;5H;1;1.0;RA;PT;112.5;440.0;1990.0;23/09/2010;3_SEEST_1;1_SEEST_1;SEEST;15602;2802106;0;T;0; ;NU;POINT (681870.3770066001 8750914.988117972);-1;6408.0864474545515;12184.70821499283;3;False;1589;21.474097061463315;3854;7640;1;3.0;6.104576329741471e-06;16249.45999999999
5_1050539;46;59621;ET5_1050539;ET5_1050539;AB;AN;BN;AT;38;PD;1;0.23;05H;1;1.0;RA;PT;5.0;50.0;160.0;23/09/2010;3_SEEST_1;1_SEEST_1;SEEST;15602;2802106;0;MT;0; ;NU;POINT (677427.1340293828 8750487.287083784);-1;10081.957175718024;8174.444859689943;0;False;192;658.8879541694761;5962;7640;1;2.0;7.284332050909795e-06;18456.130000000016
5_1050540;46;60501;ET5_1050540;ET5_1050540;AB;AN;BN;AT;38;PD;1;0.23;05H;1;1.0;RA;PT;10.0;60.0;260.0;23/09/2010;3_SEEST_1;1_SEEST_1;SEEST;15602;2802106;0;MT;0; ;NU;POINT (677592.7989812172 8751205.046053741);-1;10211.602865773179;8054.656079348918;8;False;103;511.1528252019987;6050;7640;2;2.0;1.1989072178668214e-05;16911.669999999995
5_1050541;46;60401;ET5_1050541;ET5_1050541;AB;AN;BN;AT;38;PD;1;0.23;05H;1;1.0;RA;PT;10.0;60.0;260.0;23/09/2010;3_SEEST_1;1_SEEST_1;SEEST;15602;2802106;0;MT;0; ;NU;POINT (678041.6389681483 8751449.627076807);-1;9918.008807236338;8400.793655324323;12;False;8995;302.8264957235925;6040;7640;2;2.0;1.2098335269066976e-05;17105.97
5_1050542;46;60311;ET5_1050542;ET5_1050542;AB;AN;BN;AT;38;PD;1;0.23;05H;1;1.0;RA;PT;10.0;60.0;260.0;23/09/2010;3_SEEST_1;1_SEEST_1;SEEST;15602;2802106;0;MT;0; ;NU;POINT (677944.6399874124 8751885.387125665);-1;10211.310593937835;8186.229921653294;5;False;8995;162.10955889661594;6031;7640;2;2.0;1.1788756512937153e-05;17577.560000000012
5_1050543;46;60281;ET5_1050543;ET5_1050543;AB;AN;BN;AT;38;PD;1;0.23;05H;1;1.0;RA;PT;10.0;60.0;260.0;23/09/2010;3_SEEST_1;1_SEEST_1;SEEST;15602;2802106;0;MT;0; ;NU;POINT (677964.3900066548 8752136.037046218);-1;10319.958447045905;8144.336743413263;1;False;104;251.4268202346063;6028;7640;2;2.0;1.2098335269066976e-05;17834.960000000017
1_1010198;46;516391;ET1_1010198;0;ABC;ABCN;0;AT;38;PD;1;0.22;05H;1;1.0;RA;PT;15.0;100.0;440.0;30/09/2010;3_SEAUA_1;2_SEAUA_1;SEAUA;15600;2800407;0;T;0; ;NU;POINT (647689.6009856545 8750741.229062203);-1;36674.87868594605;6095.7979268005;1;False;8729;506.1308055368335;51639;118080;1;3.0;5.7828572302340075e-06;5249.799999999998
5_1050561;46;1179241;ET5_1050561;0;ABC;ABCN;0;AT;38;PD;1;0.22;05H;1;1.0;RA;PT;15.0;100.0;440.0;23/09/2010;3_SECON_1;1_SECON_1;SECON;12730;2802106;0;T;0; ;NU;POINT (681073.6620268257 8736128.559127066);-1;2224.107506385878;2769.1059842434365;3;False;383;343.91429424816016;117924;71128;2;2.5;1.1531666888469478e-05;25787.78
5_1050564;46;37231;ET5_1050564;ET5_1050564;AB;AN;BN;AT;38;PD;1;0.23;1H;1;1.0;RA;PT;15.0;85.0;355.0;23/09/2010;2_SEEST_1;1_SEEST_1;SEEST;15602;2802106;0;MT;0; ;NU;POINT (686673.3769719893 8750943.449031778);-1;2655.4536101673934;15646.643134314236;12;False;523;104.00476594313757;3723;2918;2;2.0;1.1788756512937153e-05;30111.549999999996
5_1050565;46;55221;ET5_1050565;ET5_1050565;AB;AN;BN;AT;38;PD;1;0.23;1H;1;1.0;RA;PT;15.0;85.0;355.0;23/09/2010;2_SEEST_1;1_SEEST_1;SEEST;15602;2802106;0;MT;0; ;NU;POINT (686289.711976303 8750475.894079419);-1;2666.964020343349;15048.893331380876;3;False;1237;90.37014918487269;5522;2918;1;3.0;6.088389205237951e-06;30800.169999999995
1_1010201;46;570221;ET1_1010201;0;ABC;ABCN;0;AT;38;PD;1;0.22;05H;1;1.0;RA;PT;15.0;100.0;440.0;30/09/2010;3_SEAUA_1;2_SEAUA_1;SEAUA;15600;2800407;0;T;0; ;NU;POINT (648988.9269864369 8750127.857043639);-1;35293.752956717064;4877.893037846376;1;False;4512;841.4003653058197;57022;118080;2;2.0;1.2098335269066976e-05;6450.399999999999
1_1010219;46;534161;ET1_1010219;0;ABC;ABCN;0;AT;38;PD;1;0.22;05H;1;1.0;RA;PT;15.0;100.0;440.0;30/09/2010;3_SEAUA_1;2_SEAUA_1;SEAUA;15600;2800407;0;T;0; ;NU;POINT (648135.0860321731 8751489.190057958);-1;36838.803249336655;6482.672777721414;1;False;2365;122.96858450371005;53416;118080;2;1.5;1.616570736949929e-05;3977.560000000001
1_1010220;46;518261;ET1_1010220;0;ABC;ABCN;0;AT;38;PD;1;0.22;05H;1;1.0;RA;PT;15.0;100.0;440.0;30/09/2010;3_SEAUA_1;2_SEAUA_1;SEAUA;15600;2800407;0;T;0; ;NU;POINT (649169.4580148719 8752207.873070791);-1;36566.000999144344;6701.504817640007;1;False;3190;305.30883050640716;51826;118080;1;2.0;6.9686831230911515e-06;3350.67
13_1130355;46;6795961;ET13_1130355;0;ABC;ABCN;0;AT;38;PD;1;0.38;1H;1;1.0;RA;PT;30.0;170.0;740.0;20/12/2017;1_SETMG_1;2_SETMG_1;SETMG;12743;2917904;0;T;0; ;NU;POINT (632775.2479890613 8720461.780106239);-1;35229.296869763326;6007.101218678708;40;False;8334;206.8668732778164;679596;17749;2;2.0;1.2098335269066976e-05;28138.110000000008
9_1090323;46;68611;ET9_1090323;0;ABC;ABCN;0;AT;38;PD;1;0.22;1H;1;1.0;RA;PT;30.0;170.0;740.0;23/09/2010;5_SEEST_1;1_SEEST_1;SEEST;15602;2806305;0;T;0; ;NU;POINT (673367.7139664523 8747651.235073047);-1;13148.421804081154;4465.494455589241;1;False;1800;321.24788321074135;6861;12988;1;2.0;7.284332050909795e-06;14902.11
11_1111520;46;386421;ET11_1111520;ET11_1111520;AB;AN;BN;AT;38;PD;1;0.23;1H;1;1.0;RA;PT;15.0;85.0;355.0;29/09/2010;1_SESAQ_1;1_SESAQ_1;SESAQ;12737;2807402;0;MT;0; ;NU;POINT (602773.2949573143 8787332.511092778);-1;93296.31406851036;23316.952402823386;0;False;817;466.74181515129845;38642;39536;1;2.0;7.284332050909795e-06;44210.23999999996
11_2110097;46;395381;ET11_2110097;0;ABC;ABCN;0;AT;38;PD;1;0.22;1H;1;1.0;RA;PT;30.0;170.0;740.0;29/09/2010;1_SESAQ_1;1_SESAQ_1;SESAQ;12737;2807402;0;T;0; ;NU;POINT (624651.3359595799 8770789.974103799);-1;66628.25460882195;16.80062958574122;17;False;421;80.58240949664888;39538;39536;2;1.5;1.5655812947638404e-05;42.98
5_1050700;46;6712391;ET5_1050700;0;ABC;ABCN;0;AT;38;PD;1;0.22;05H;1;1.0;RA;PT;15.0;100.0;440.0;24/09/2010;5_SEEST_1;1_SEEST_1;SEEST;15602;2802106;0;T;0; ;NU;POINT (664476.2160110449 8753101.464091098);-1;23211.092237151242;2565.6757907034494;1;False;2556;1022.5840371649925;671239;12988;1;2.0;7.284332050909795e-06;9123.5
8_1080571;46;1123401;ET8_1080571;ET8_1080571;AB;AN;BN;DS;38;PD;1;0.23;05H;1;1.0;RA;PT;5.0;50.0;160.0;08/06/2011;3_SEAUA_1;2_SEAUA_1;SEAUA;15600;2802809;0;MT;0; ;NU;POINT (651965.7259551245 8738944.75407009);-1;26426.97569813997;1839.5762156078185;0;False;2594;193.7357707930855;112340;118080;1;2.0;6.9747532947799715e-06;26296.870000000035
4_1040354;46;471971;ET4_1040354;0;ABC;ABCN;0;AT;38;PD;1;0.22;05H;1;1.0;RA;PT;15.0;100.0;440.0;30/09/2010;2_SESAQ_1;1_SESAQ_1;SESAQ;12737;2805802;0;T;0; ;NU;POINT (647416.0630441706 8770051.633032765);-1;45734.0570179261;4112.844454005095;4;False;120;138.42510679034572;47197;44304;1;2.0;7.284332050909795e-06;30524.269999999993
4_1040355;46;471941;ET4_1040355;0;ABC;ABCN;0;AT;38;PD;1;0.22;05H;1;1.0;RA;PT;15.0;100.0;440.0;30/09/2010;2_SESAQ_1;1_SESAQ_1;SESAQ;12737;2805802;0;T;0; ;NU;POINT (647372.0449885067 8769920.39309614);-1;45705.649096435016;4058.4426577059635;15;False;119;138.42510679034572;47194;44304;2;2.0;1.1989072178668214e-05;30452.95999999999
11_1111316;46;394801;ET11_1111316;0;ABC;ABCN;0;AT;38;PD;1;0.22;2H;1;1.0;RA;PT;45.0;220.0;1000.0;29/09/2010;1_SESAQ_1;1_SESAQ_1;SESAQ;12737;2807402;0;T;0; ;NU;POINT (610593.2539678894 8767632.194061408);-1;76638.21603527898;2343.3526477814194;2;False;550;542.0588508587953;39480;39536;2;2.0;1.2098335269066976e-05;17239.239999999994
9_1090426;46;646361;ET9_1090426;ET9_1090426;AB;AN;BN;AT;38;PD;1;0.23;05H;1;1.0;RA;PT;10.0;60.0;260.0;05/10/2010;1_SECON_1;1_SECON_1;SECON;12730;2806305;0;MT;0; ;NU;POINT (657649.8099992935 8741449.282100728);-1;23067.18632759204;5727.9814426323455;3;False;9613;210.13677960151782;64636;68429;1;2.0;7.284332050909795e-06;18533.76
14_1141130;46;972161;ET14_1141130;0;ABC;ABCN;0;AT;38;PD;1;0.38;05H;1;1.0;RA;PT;15.0;100.0;440.0;30/07/2011;2_SETMG_1;2_SETMG_1;SETMG;12743;2927002;0;T;0; ;NU;POINT (623790.0099908735 8724816.185045999);-1;45212.75776168891;10.825517785897205;15;False;3231;212.7528709045578;97216;19980;1;3.0;6.0924359863638305e-06;26224.459999999992
7_1071107;46;623961;ET7_1071107;0;ABC;ABCN;0;AT;38;PD;1;0.22;05H;1;1.0;RA;PT;15.0;100.0;440.0;05/08/2011;1_SEITI_1;1_SEITI_1;SEITI;15601;2803005;0;T;0; ;NU;POINT (621984.606983185 8756567.900121944);-1;61185.59113940619;2008.782933517953;129;True;7400;115.02967066245537;62396;48689;2;2.0;1.1788756512937153e-05;13192.320000000002
2_1020345;46;117531;ET2_1020345;0;ABC;ABCN;0;AT;38;PD;1;0.22;05H;1;1.0;RA;PT;15.0;100.0;440.0;24/09/2010;1_SEAUA_1;2_SEAUA_1;SEAUA;15600;2800670;0;T;0; ;NU;POINT (652718.1740068914 8770394.668123819);-1;41445.662892732464;393.6715542975432;2;False;4706;91.09091647989997;11753;118082;1;3.0;6.711593498623477e-06;20684.140000000014
13_1130396;46;701121;ET13_1130396;0;ABC;ABCN;0;AT;38;PD;1;0.22;1H;1;1.0;RA;PT;30.0;170.0;740.0;05/10/2010;2_SECON_1;1_SECON_1;SECON;12730;2917904;0;T;0; ;NU;POINT (668478.6139527591 8714614.953077126);-1;720.6660835801499;8819.758447360204;1;False;8060;312.27639716001073;70112;68430;1;2.0;7.175068960511033e-06;22033.359999999997
11_1110020;46;326461;ET11_1110020;0;ABC;ABCN;0;AT;38;PD;1;0.22;1H;1;1.0;RA;PT;30.0;170.0;740.0;29/09/2010;1_SESAQ_1;1_SESAQ_1;SESAQ;12737;2807402;0;T;0; ;UB;POINT (608692.322029584 8763081.672066718);-1;75970.48122290615;245.511699522557;149;True;128;85.52083312629111;32646;39536;1;4.0;5.350803833559169e-06;18455.640000000007
11_1110021;46;326371;ET11_1110021;0;ABC;ABCN;0;AT;38;PD;1;0.22;2H;1;1.0;RA;PT;45.0;220.0;1000.0;29/09/2010;1_SESAQ_1;1_SESAQ_1;SESAQ;12737;2807402;0;T;0; ;UB;POINT (608642.502006714 8763151.183060236);-1;76047.51555606833;322.16211706726835;180;True;127;85.52083312629111;32637;39536;1;3.0;6.0924359863638305e-06;18532.01000000001
